index,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
124,2011-05-11,100.15933982716399,-1828.3045115980185,3813.051353461892,100.15933982716399,100.15933982716399,938.466572614265,938.466572614265,938.466572614265,701.9639963813261,701.9639963813261,701.9639963813261,749.6321829950043,749.6321829950043,749.6321829950043,530.6440142380401,530.6440142380401,530.6440142380401,-1043.773621000105,-1043.773621000105,-1043.773621000105,0.0,0.0,0.0,1038.6259124414291
125,2011-05-12,100.49536375777511,-2149.314123917615,3878.3715398364347,100.49536375777511,100.49536375777511,723.1570765889144,723.1570765889144,723.1570765889144,701.9639963813261,701.9639963813261,701.9639963813261,558.9238093044721,558.9238093044721,558.9238093044721,703.891855465392,703.891855465392,703.891855465392,-1241.622584562276,-1241.622584562276,-1241.622584562276,0.0,0.0,0.0,823.6524403466894
126,2011-05-13,100.83138768838623,-2248.4421668963414,3391.310328655032,100.83138768838623,100.83138768838623,477.76038167809816,477.76038167809816,477.76038167809816,701.9639963813261,701.9639963813261,701.9639963813261,227.01534246263776,227.01534246263776,227.01534246263776,1018.3161462193654,1018.3161462193654,1018.3161462193654,-1469.5351033852317,-1469.5351033852317,-1469.5351033852317,0.0,0.0,0.0,578.5917693664844
127,2011-05-14,101.16741161899736,-2470.3911870696156,3414.78831039082,101.16741161899736,101.16741161899736,364.05463454563215,364.05463454563215,364.05463454563215,701.9639963813261,701.9639963813261,701.9639963813261,873.2203667182026,873.2203667182026,873.2203667182026,-234.38543044207228,-234.38543044207228,-234.38543044207228,-976.7442981118247,-976.7442981118247,-976.7442981118247,0.0,0.0,0.0,465.22204616462955
128,2011-05-15,101.50683133417736,-3942.2452664321763,2139.705428648752,101.50683133417736,101.50683133417736,-1187.937586332254,-1187.937586332254,-1187.937586332254,701.9639963813261,701.9639963813261,701.9639963813261,517.7794087268177,517.7794087268177,517.7794087268177,-1254.1698477229622,-1254.1698477229622,-1254.1698477229622,-1153.5111437174353,-1153.5111437174353,-1153.5111437174353,0.0,0.0,0.0,-1086.4307549980767
129,2011-05-16,101.84625104935738,-1329.9122518447114,4425.520757474109,101.84625104935738,101.84625104935738,1475.6829454833185,1475.6829454833185,1475.6829454833185,701.9639963813261,701.9639963813261,701.9639963813261,813.1698329214007,813.1698329214007,813.1698329214007,358.09902929622564,358.09902929622564,358.09902929622564,-397.5499131156339,-397.5499131156339,-397.5499131156339,0.0,0.0,0.0,1577.5291965326758
130,2011-05-17,102.1856707645374,-1567.0946005959083,4474.984746892182,102.1856707645374,102.1856707645374,1334.120382692154,1334.120382692154,1334.120382692154,701.9639963813261,701.9639963813261,701.9639963813261,943.4192545715829,943.4192545715829,943.4192545715829,515.520224496344,515.520224496344,515.520224496344,-826.7830927570988,-826.7830927570988,-826.7830927570988,0.0,0.0,0.0,1436.3060534566914
131,2011-05-18,102.5250904797174,-2495.9701381829655,3353.6931690767005,102.5250904797174,102.5250904797174,359.3798206553996,359.3798206553996,359.3798206553996,701.9639963813261,701.9639963813261,701.9639963813261,1156.8340782009493,1156.8340782009493,1156.8340782009493,530.6440142391203,530.6440142391203,530.6440142391203,-2030.0622681659959,-2030.0622681659959,-2030.0622681659959,0.0,0.0,0.0,461.904911135117
132,2011-05-19,102.86451019489742,-2678.7965445127998,3200.548183184133,102.86451019489742,102.86451019489742,148.8545242711819,148.8545242711819,148.8545242711819,701.9639963813261,701.9639963813261,701.9639963813261,416.6284073516039,416.6284073516039,416.6284073516039,703.8918554584052,703.8918554584052,703.8918554584052,-1673.6297349201534,-1673.6297349201534,-1673.6297349201534,0.0,0.0,0.0,251.71903446607934
133,2011-05-20,103.20392991007743,-1244.3430502953381,4561.188211132602,103.20392991007743,103.20392991007743,1613.1624332609074,1613.1624332609074,1613.1624332609074,701.9639963813261,701.9639963813261,701.9639963813261,439.13604086515426,439.13604086515426,439.13604086515426,1018.3161461933549,1018.3161461933549,1018.3161461933549,-546.2537501789287,-546.2537501789287,-546.2537501789287,0.0,0.0,0.0,1716.3663631709849
134,2011-05-21,103.54334962525745,-3159.672458461664,2546.87369154062,103.54334962525745,103.54334962525745,-402.1626637952289,-402.1626637952289,-402.1626637952289,701.9639963813261,701.9639963813261,701.9639963813261,-105.04912429406218,-105.04912429406218,-105.04912429406218,-234.38543043636437,-234.38543043636437,-234.38543043636437,-764.6921054461284,-764.6921054461284,-764.6921054461284,0.0,0.0,0.0,-298.61931416997146
135,2011-05-22,103.88276974086227,-1910.9791195737944,3752.5811595903047,103.88276974086227,103.88276974086227,816.739864740183,816.739864740183,816.739864740183,701.9639963813261,701.9639963813261,701.9639963813261,391.7645073637185,391.7645073637185,391.7645073637185,-1254.169847721462,-1254.169847721462,-1254.169847721462,977.1812087166003,977.1812087166003,977.1812087166003,0.0,0.0,0.0,920.6226344810452
136,2011-05-23,104.2221898564671,-2847.5229918946293,2789.5917839971307,104.2221898564671,104.2221898564671,-159.08467571412118,-159.08467571412118,-159.08467571412118,701.9639963813261,701.9639963813261,701.9639963813261,153.23742723122,153.23742723122,153.23742723122,358.0990292911949,358.0990292911949,358.0990292911949,-1372.385128617862,-1372.385128617862,-1372.385128617862,0.0,0.0,0.0,-54.86248585765408
137,2011-05-24,104.56160997207192,-1834.7990313925004,3920.321591715005,104.56160997207192,104.56160997207192,915.2616751569097,915.2616751569097,915.2616751569097,701.9639963813261,701.9639963813261,701.9639963813261,689.2044963289605,689.2044963289605,689.2044963289605,515.5202245215003,515.5202245215003,515.5202245215003,-991.4270420748774,-991.4270420748774,-991.4270420748774,0.0,0.0,0.0,1019.8232851289816
138,2011-05-25,104.90103008767674,-1731.5745245964154,4103.015498791234,104.90103008767674,104.90103008767674,971.4095458048724,971.4095458048724,971.4095458048724,701.9639963813261,701.9639963813261,701.9639963813261,-68.66534173142281,-68.66534173142281,-68.66534173142281,530.6440142372022,530.6440142372022,530.6440142372022,-192.53312308223275,-192.53312308223275,-192.53312308223275,0.0,0.0,0.0,1076.3105758925492
139,2011-05-26,105.24045020328158,-1861.5468649114048,3932.48524644035,105.24045020328158,105.24045020328158,1029.9089490354215,1029.9089490354215,1029.9089490354215,701.9639963813261,701.9639963813261,701.9639963813261,609.5992168541183,609.5992168541183,609.5992168541183,703.8918554690006,703.8918554690006,703.8918554690006,-985.5461196690237,-985.5461196690237,-985.5461196690237,0.0,0.0,0.0,1135.1493992387032
140,2011-05-27,105.5798703188864,-1969.9847129384411,3424.8390228193252,105.5798703188864,105.5798703188864,754.3021915113202,754.3021915113202,754.3021915113202,701.9639963813261,701.9639963813261,701.9639963813261,29.527622510614876,29.527622510614876,29.527622510614876,1018.3161462120705,1018.3161462120705,1018.3161462120705,-995.5055735926917,-995.5055735926917,-995.5055735926917,0.0,0.0,0.0,859.8820618302066
141,2011-05-28,105.91929043449123,-1597.0656150161103,4103.006480175512,105.91929043449123,105.91929043449123,1098.154573715739,1098.154573715739,1098.154573715739,701.9639963813261,701.9639963813261,701.9639963813261,429.22142045633143,429.22142045633143,429.22142045633143,-234.3854304427963,-234.3854304427963,-234.3854304427963,201.3545873208779,201.3545873208779,201.3545873208779,0.0,0.0,0.0,1204.07386415023
142,2011-05-30,106.59813066570086,-2673.8609576987033,3054.610187152836,106.59813066570086,106.59813066570086,-31.32000975040625,-31.32000975040625,-31.32000975040625,701.9639963813261,701.9639963813261,701.9639963813261,-201.67674008075443,-201.67674008075443,-201.67674008075443,358.0990292830064,358.0990292830064,358.0990292830064,-889.7062953339846,-889.7062953339846,-889.7062953339846,0.0,0.0,0.0,75.27812091529461
143,2011-05-31,106.93756299457941,-2658.502593253282,3203.0982273719715,106.93756299457941,106.93756299457941,175.48318612904197,175.48318612904197,175.48318612904197,701.9639963813261,701.9639963813261,701.9639963813261,0.12088511693020632,0.12088511693020632,0.12088511693020632,515.5202245022343,515.5202245022343,515.5202245022343,-1042.1219198714484,-1042.1219198714484,-1042.1219198714484,0.0,0.0,0.0,282.42074912362136
144,2011-06-01,107.27699532345792,-392.72076424618166,5367.225632183637,107.27699532345792,107.27699532345792,2356.4338537379163,2356.4338537379163,2356.4338537379163,701.9639963813261,701.9639963813261,701.9639963813261,308.8468953323181,308.8468953323181,308.8468953323181,530.6440142390533,530.6440142390533,530.6440142390533,814.9789477852186,814.9789477852186,814.9789477852186,0.0,0.0,0.0,2463.710849061374
145,2011-06-02,107.61642765233645,-1464.4706353266627,4061.4755170235794,107.61642765233645,107.61642765233645,1281.864017341217,1281.864017341217,1281.864017341217,701.9639963813261,701.9639963813261,701.9639963813261,-70.32923701448131,-70.32923701448131,-70.32923701448131,703.8918554590533,703.8918554590533,703.8918554590533,-53.66259748468108,-53.66259748468108,-53.66259748468108,0.0,0.0,0.0,1389.4804449935534
146,2011-06-03,107.95585998121499,-1893.0434863969435,3899.4798920765393,107.95585998121499,107.95585998121499,999.9800905536433,999.9800905536433,999.9800905536433,701.9639963813261,701.9639963813261,701.9639963813261,-320.4500594910704,-320.4500594910704,-320.4500594910704,1018.3161462014739,1018.3161462014739,1018.3161462014739,-399.84999253808724,-399.84999253808724,-399.84999253808724,0.0,0.0,0.0,1107.9359505348584
147,2011-06-04,108.29529231009352,-2728.3061306404834,2974.5661778321723,108.29529231009352,108.29529231009352,-19.920490593630387,-19.920490593630387,-19.920490593630387,701.9639963813261,701.9639963813261,701.9639963813261,18.47206646882119,18.47206646882119,18.47206646882119,-234.38543042169456,-234.38543042169456,-234.38543042169456,-505.97112302208285,-505.97112302208285,-505.97112302208285,0.0,0.0,0.0,88.37480171646312
148,2011-06-05,108.63472463897205,-2539.2568615323453,3001.528751708907,108.63472463897205,108.63472463897205,105.43487307060788,105.43487307060788,105.43487307060788,701.9639963813261,701.9639963813261,701.9639963813261,-53.60009023199989,-53.60009023199989,-53.60009023199989,-1254.1698477238583,-1254.1698477238583,-1254.1698477238583,711.2408146451401,711.2408146451401,711.2408146451401,0.0,0.0,0.0,214.0695977095799
149,2011-06-06,108.97415696785058,-1298.0823736122788,4506.446661695163,108.97415696785058,108.97415696785058,1484.3424551322428,1484.3424551322428,1484.3424551322428,701.9639963813261,701.9639963813261,701.9639963813261,32.77520749836413,32.77520749836413,32.77520749836413,358.09902928780326,358.09902928780326,358.09902928780326,391.5042219647494,391.5042219647494,391.5042219647494,0.0,0.0,0.0,1593.3166121000934
150,2011-06-07,109.31359987201817,1644.423936866996,7118.342140402691,109.31359987201817,109.31359987201817,4188.470181007278,4188.470181007278,4188.470181007278,701.9639963813261,701.9639963813261,701.9639963813261,189.65272791003204,189.65272791003204,189.65272791003204,515.5202245127577,515.5202245127577,515.5202245127577,2781.3332322031633,2781.3332322031633,2781.3332322031633,0.0,0.0,0.0,4297.7837808792965
151,2011-06-08,109.65304277618576,-900.0687373161429,4811.183915104301,109.65304277618576,109.65304277618576,1987.961911283773,1987.961911283773,1987.961911283773,701.9639963813261,701.9639963813261,701.9639963813261,-294.5944352802868,-294.5944352802868,-294.5944352802868,530.6440142321995,530.6440142321995,530.6440142321995,1049.9483359505334,1049.9483359505334,1049.9483359505334,0.0,0.0,0.0,2097.6149540599586
152,2011-06-09,109.99248568035334,-1160.5824294009744,4539.17383245789,109.99248568035334,109.99248568035334,1686.6881365649176,1686.6881365649176,1686.6881365649176,701.9639963813261,701.9639963813261,701.9639963813261,368.8300504958626,368.8300504958626,368.8300504958626,703.8918554594801,703.8918554594801,703.8918554594801,-87.99776577175118,-87.99776577175118,-87.99776577175118,0.0,0.0,0.0,1796.680622245271
153,2011-06-10,110.33192858452094,-869.4714647983177,4936.292891894063,110.33192858452094,110.33192858452094,1801.0882615230537,1801.0882615230537,1801.0882615230537,701.9639963813261,701.9639963813261,701.9639963813261,535.9614962427389,535.9614962427389,535.9614962427389,1018.3161462077413,1018.3161462077413,1018.3161462077413,-455.15337730875325,-455.15337730875325,-455.15337730875325,0.0,0.0,0.0,1911.4201901075746
154,2011-06-11,110.67137148868854,-1580.1618530925803,4211.973528880617,110.67137148868854,110.67137148868854,1126.5234573119992,1126.5234573119992,1126.5234573119992,701.9639963813261,701.9639963813261,701.9639963813261,413.8970002608527,413.8970002608527,413.8970002608527,-234.38543044147465,-234.38543044147465,-234.38543044147465,245.0478911112949,245.0478911112949,245.0478911112949,0.0,0.0,0.0,1237.1948288006877
155,2011-06-12,111.01081439285613,-1964.0776390075396,3452.430243673375,111.01081439285613,111.01081439285613,475.57370256468283,475.57370256468283,475.57370256468283,701.9639963813261,701.9639963813261,701.9639963813261,104.96754767569598,104.96754767569598,104.96754767569598,-1254.1698477254745,-1254.1698477254745,-1254.1698477254745,922.8120062331352,922.8120062331352,922.8120062331352,0.0,0.0,0.0,586.584516957539
156,2011-06-13,111.35025729702372,-2770.031990077983,2997.1073282563893,111.35025729702372,111.35025729702372,-55.80978428542044,-55.80978428542044,-55.80978428542044,701.9639963813261,701.9639963813261,701.9639963813261,-236.31412278945834,-236.31412278945834,-236.31412278945834,358.09902929942547,358.09902929942547,358.09902929942547,-879.5586871767134,-879.5586871767134,-879.5586871767134,0.0,0.0,0.0,55.540473011603275
157,2011-06-14,111.68970020119129,-1860.843528709634,3942.5611366247904,111.68970020119129,111.68970020119129,891.1977778563211,891.1977778563211,891.1977778563211,701.9639963813261,701.9639963813261,701.9639963813261,-575.3303977341895,-575.3303977341895,-575.3303977341895,515.5202245098457,515.5202245098457,515.5202245098457,249.04395469933903,249.04395469933903,249.04395469933903,0.0,0.0,0.0,1002.8874780575123
158,2011-06-15,112.02931660847246,1055.2895710172659,6880.846040822266,112.02931660847246,112.02931660847246,3889.077708685997,3889.077708685997,3889.077708685997,701.9639963813261,701.9639963813261,701.9639963813261,199.90408823129755,199.90408823129755,199.90408823129755,530.6440142350743,530.6440142350743,530.6440142350743,2456.5656098382997,2456.5656098382997,2456.5656098382997,0.0,0.0,0.0,4001.1070252944696
159,2011-06-16,112.36893301575364,-2023.809771220572,3645.294598976103,112.36893301575364,112.36893301575364,801.6433913280224,801.6433913280224,801.6433913280224,701.9639963813261,701.9639963813261,701.9639963813261,192.84942430945512,192.84942430945512,192.84942430945512,703.8918554704649,703.8918554704649,703.8918554704649,-797.0618848332238,-797.0618848332238,-797.0618848332238,0.0,0.0,0.0,914.0123243437761
160,2011-06-17,112.70854942303484,-2388.2699830911447,3555.853680909744,112.70854942303484,112.70854942303484,540.5901239835903,540.5901239835903,540.5901239835903,701.9639963813261,701.9639963813261,701.9639963813261,-596.6279452102463,-596.6279452102463,-596.6279452102463,1018.3161462073326,1018.3161462073326,1018.3161462073326,-583.0620733948231,-583.0620733948231,-583.0620733948231,0.0,0.0,0.0,653.2986734066251
161,2011-06-18,113.04816583031602,-2024.0035948206848,3588.65287816813,113.04816583031602,113.04816583031602,622.3261257472393,622.3261257472393,622.3261257472393,701.9639963813261,701.9639963813261,701.9639963813261,215.83388324332483,215.83388324332483,215.83388324332483,-234.3854304221412,-234.3854304221412,-234.3854304221412,-61.08632345527003,-61.08632345527003,-61.08632345527003,0.0,0.0,0.0,735.3742915775554
162,2011-06-19,113.3877822375972,-980.2674475840075,4858.35969625495,113.3877822375972,113.3877822375972,1645.8412703784077,1645.8412703784077,1645.8412703784077,701.9639963813261,701.9639963813261,701.9639963813261,184.67007944464865,184.67007944464865,184.67007944464865,-1254.1698477220423,-1254.1698477220423,-1254.1698477220423,2013.3770422744756,2013.3770422744756,2013.3770422744756,0.0,0.0,0.0,1759.2290526160048
163,2011-06-20,113.72739864487835,-2244.5285859215796,3630.9171264345664,113.72739864487835,113.72739864487835,581.6865434229998,581.6865434229998,581.6865434229998,701.9639963813261,701.9639963813261,701.9639963813261,-417.5127054678166,-417.5127054678166,-417.5127054678166,358.0990293070801,358.0990293070801,358.0990293070801,-60.86377679758974,-60.86377679758974,-60.86377679758974,0.0,0.0,0.0,695.4139420678781
164,2011-06-21,114.06701505215955,-2356.5804814068647,3348.8964176830036,114.06701505215955,114.06701505215955,329.01278573345576,329.01278573345576,329.01278573345576,701.9639963813261,701.9639963813261,701.9639963813261,84.78519726335078,84.78519726335078,84.78519726335078,515.5202244964605,515.5202244964605,515.5202244964605,-973.2566324076816,-973.2566324076816,-973.2566324076816,0.0,0.0,0.0,443.0798007856153
165,2011-06-22,114.40700672782467,-2573.172079194662,3015.1530772663473,114.40700672782467,114.40700672782467,107.49785780371164,107.49785780371164,107.49785780371164,701.9639963813261,701.9639963813261,701.9639963813261,-728.1909069644114,-728.1909069644114,-728.1909069644114,530.6440142269895,530.6440142269895,530.6440142269895,-396.9192458401924,-396.9192458401924,-396.9192458401924,0.0,0.0,0.0,221.9048645315363
166,2011-06-23,114.74699840348978,-1877.622231006658,4096.019547518038,114.74699840348978,114.74699840348978,1026.0924231344038,1026.0924231344038,1026.0924231344038,701.9639963813261,701.9639963813261,701.9639963813261,-497.0695810593538,-497.0695810593538,-497.0695810593538,703.8918554754283,703.8918554754283,703.8918554754283,117.3061523370031,117.3061523370031,117.3061523370031,0.0,0.0,0.0,1140.8394215378935
167,2011-06-24,115.0869900791549,-2012.263833772357,3640.7850560235797,115.0869900791549,115.0869900791549,797.8332037180336,797.8332037180336,797.8332037180336,701.9639963813261,701.9639963813261,701.9639963813261,-663.675005818283,-663.675005818283,-663.675005818283,1018.3161462173258,1018.3161462173258,1018.3161462173258,-258.77193306233625,-258.77193306233625,-258.77193306233625,0.0,0.0,0.0,912.9201937971885
168,2011-06-25,115.42698175482002,-2098.8189011002823,3463.9040752411956,115.42698175482002,115.42698175482002,359.83494244388356,359.83494244388356,359.83494244388356,701.9639963813261,701.9639963813261,701.9639963813261,-497.2873280347945,-497.2873280347945,-497.2873280347945,-234.38543043555572,-234.38543043555572,-234.38543043555572,389.5437045329077,389.5437045329077,389.5437045329077,0.0,0.0,0.0,475.2619241987036
169,2011-06-26,115.76697343048512,-2135.4400546548595,3614.3702623306026,115.76697343048512,115.76697343048512,618.9827798494418,618.9827798494418,618.9827798494418,701.9639963813261,701.9639963813261,701.9639963813261,-191.44155321420607,-191.44155321420607,-191.44155321420607,-1254.1698477215884,-1254.1698477215884,-1254.1698477215884,1362.63018440391,1362.63018440391,1362.63018440391,0.0,0.0,0.0,734.749753279927
170,2011-06-27,116.10696510615024,-2654.1709616578287,2784.2482482248797,116.10696510615024,116.10696510615024,155.3688003704192,155.3688003704192,155.3688003704192,701.9639963813261,701.9639963813261,701.9639963813261,-1144.5004753055293,-1144.5004753055293,-1144.5004753055293,358.09902928087797,358.09902928087797,358.09902928087797,239.8062500137445,239.8062500137445,239.8062500137445,0.0,0.0,0.0,271.47576547656945
171,2011-06-28,116.44695678181535,-792.4377831222988,4986.229748233539,116.44695678181535,116.44695678181535,2035.524695636573,2035.524695636573,2035.524695636573,701.9639963813261,701.9639963813261,701.9639963813261,-209.49356851428544,-209.49356851428544,-209.49356851428544,515.520224510868,515.520224510868,515.520224510868,1027.5340432586643,1027.5340432586643,1027.5340432586643,0.0,0.0,0.0,2151.971652418388
172,2011-06-29,116.78713233627396,-2052.040926879755,3850.497886147463,116.78713233627396,116.78713233627396,772.8757546329424,772.8757546329424,772.8757546329424,701.9639963813261,701.9639963813261,701.9639963813261,-1126.354190305294,-1126.354190305294,-1126.354190305294,530.6440142234769,530.6440142234769,530.6440142234769,666.6219343334335,666.6219343334335,666.6219343334335,0.0,0.0,0.0,889.6628869692164
173,2011-06-30,117.12730789073258,-1960.2380976203358,3656.453570040305,117.12730789073258,117.12730789073258,749.9338491098442,749.9338491098442,749.9338491098442,701.9639963813261,701.9639963813261,701.9639963813261,-1213.121792661073,-1213.121792661073,-1213.121792661073,703.8918554619032,703.8918554619032,703.8918554619032,557.1997899276876,557.1997899276876,557.1997899276876,0.0,0.0,0.0,867.0611570005768
174,2011-07-01,117.46748344519118,950.32604112754,7042.337362520482,117.46748344519118,117.46748344519118,3805.112193766426,3805.112193766426,3805.112193766426,701.9639963813261,701.9639963813261,701.9639963813261,-1121.3358098244248,-1121.3358098244248,-1121.3358098244248,1018.3161462189529,1018.3161462189529,1018.3161462189529,3206.1678609905716,3206.1678609905716,3206.1678609905716,0.0,0.0,0.0,3922.5796772116173
175,2011-07-02,117.80765899964982,-1847.7101690501686,3652.8807489746414,117.80765899964982,117.80765899964982,802.1518297869471,802.1518297869471,802.1518297869471,701.9639963813261,701.9639963813261,701.9639963813261,-375.1886930493759,-375.1886930493759,-375.1886930493759,-234.3854304274827,-234.3854304274827,-234.3854304274827,709.7619568824797,709.7619568824797,709.7619568824797,0.0,0.0,0.0,919.9594887865969
176,2011-07-04,118.48801010856702,-3153.1973351420133,2589.9381592040304,118.48801010856702,118.48801010856702,-309.70851730017205,-309.70851730017205,-309.70851730017205,701.9639963813261,701.9639963813261,701.9639963813261,-1123.476745674132,-1123.476745674132,-1123.476745674132,358.09902929023275,358.09902929023275,358.09902929023275,-246.29479729759888,-246.29479729759888,-246.29479729759888,0.0,0.0,0.0,-191.220507191605
177,2011-07-05,118.82818566302566,-1254.6266639112494,4597.949262964471,118.82818566302566,118.82818566302566,1571.3370477356732,1571.3370477356732,1571.3370477356732,701.9639963813261,701.9639963813261,701.9639963813261,-705.038026630338,-705.038026630338,-705.038026630338,515.5202245088753,515.5202245088753,515.5202245088753,1058.89085347581,1058.89085347581,1058.89085347581,0.0,0.0,0.0,1690.1652333986988
178,2011-07-06,119.16836121748426,-1537.0601461801218,3965.3798591690997,119.16836121748426,119.16836121748426,1019.4510235196981,1019.4510235196981,1019.4510235196981,701.9639963813261,701.9639963813261,701.9639963813261,-135.72544230066384,-135.72544230066384,-135.72544230066384,530.6440142338341,530.6440142338341,530.6440142338341,-77.4315447947981,-77.4315447947981,-77.4315447947981,0.0,0.0,0.0,1138.6193847371824
179,2011-07-07,119.5085367719429,-597.7241073755467,4934.498660179189,119.5085367719429,119.5085367719429,1904.1977037582292,1904.1977037582292,1904.1977037582292,701.9639963813261,701.9639963813261,701.9639963813261,49.67895211234962,49.67895211234962,49.67895211234962,703.8918554592111,703.8918554592111,703.8918554592111,448.66289980534236,448.66289980534236,448.66289980534236,0.0,0.0,0.0,2023.7062405301722
180,2011-07-08,119.84872617107351,-1578.267576253981,4235.0555936643705,119.84872617107351,119.84872617107351,1230.489505246078,1230.489505246078,1230.489505246078,701.9639963813261,701.9639963813261,701.9639963813261,103.58990198744155,103.58990198744155,103.58990198744155,1018.316146204298,1018.316146204298,1018.316146204298,-593.3805393269885,-593.3805393269885,-593.3805393269885,0.0,0.0,0.0,1350.3382314171513
181,2011-07-09,120.18891557020414,-3233.9193342287435,2502.6157182933566,120.18891557020414,120.18891557020414,-382.7097981991673,-382.7097981991673,-382.7097981991673,701.9639963813261,701.9639963813261,701.9639963813261,105.21911877365905,105.21911877365905,105.21911877365905,-234.3854304391934,-234.3854304391934,-234.3854304391934,-955.5074829149588,-955.5074829149588,-955.5074829149588,0.0,0.0,0.0,-262.5208826289632
182,2011-07-11,120.86929436846538,-2098.0907539617197,3871.0110154863332,120.86929436846538,120.86929436846538,751.3901897617002,751.3901897617002,751.3901897617002,701.9639963813261,701.9639963813261,701.9639963813261,749.6321829976705,749.6321829976705,749.6321829976705,358.0990292912435,358.0990292912435,358.0990292912435,-1058.3050189085402,-1058.3050189085402,-1058.3050189085402,0.0,0.0,0.0,872.2594841301656
183,2011-07-12,121.209483767596,-2597.3185121600904,3270.856427924546,121.209483767596,121.209483767596,217.24522118308948,217.24522118308948,217.24522118308948,701.9639963813261,701.9639963813261,701.9639963813261,558.923809305271,558.923809305271,558.923809305271,515.5202245006847,515.5202245006847,515.5202245006847,-1559.1628090041918,-1559.1628090041918,-1559.1628090041918,0.0,0.0,0.0,338.4547049506855
184,2011-07-13,121.54967316672663,-2070.61861217693,3675.504235617666,121.54967316672663,121.54967316672663,666.7281392545138,666.7281392545138,666.7281392545138,701.9639963813261,701.9639963813261,701.9639963813261,227.01534246530795,227.01534246530795,227.01534246530795,530.6440142329775,530.6440142329775,530.6440142329775,-792.8952138250974,-792.8952138250974,-792.8952138250974,0.0,0.0,0.0,788.2778124212405
185,2011-07-14,121.88986256585723,-1967.4679892838433,3531.6794162394885,121.88986256585723,121.88986256585723,670.0411868463771,670.0411868463771,670.0411868463771,701.9639963813261,701.9639963813261,701.9639963813261,873.2203667198698,873.2203667198698,873.2203667198698,703.8918554731342,703.8918554731342,703.8918554731342,-1609.0350317279535,-1609.0350317279535,-1609.0350317279535,0.0,0.0,0.0,791.9310494122343
186,2011-07-15,122.23005196498787,-2143.9658995153522,3384.058686003532,122.23005196498787,122.23005196498787,607.5199195518501,607.5199195518501,607.5199195518501,701.9639963813261,701.9639963813261,701.9639963813261,517.7794087294249,517.7794087294249,517.7794087294249,1018.3161461950111,1018.3161461950111,1018.3161461950111,-1630.5396317539125,-1630.5396317539125,-1630.5396317539125,0.0,0.0,0.0,729.749971516838
187,2011-07-16,122.5702629712959,-2080.176271166947,3739.451241761153,122.5702629712959,122.5702629712959,917.2845360842801,917.2845360842801,917.2845360842801,701.9639963813261,701.9639963813261,701.9639963813261,813.1698329179537,813.1698329179537,813.1698329179537,-234.38543041954176,-234.38543041954176,-234.38543041954176,-363.4638627954582,-363.4638627954582,-363.4638627954582,0.0,0.0,0.0,1039.854799055576
188,2011-07-17,122.91047397760398,-2897.3304500040913,2821.524030188872,122.91047397760398,122.91047397760398,-164.22748736042587,-164.22748736042587,-164.22748736042587,701.9639963813261,701.9639963813261,701.9639963813261,943.4192545733306,943.4192545733306,943.4192545733306,-1254.1698477196237,-1254.1698477196237,-1254.1698477196237,-555.4408905954592,-555.4408905954592,-555.4408905954592,0.0,0.0,0.0,-41.317013382821884
189,2011-07-18,123.25068498391205,-2215.77162533051,3601.2213621377764,123.25068498391205,123.25068498391205,517.7141380111055,517.7141380111055,517.7141380111055,701.9639963813261,701.9639963813261,701.9639963813261,1156.8340781981956,1156.8340781981956,1156.8340781981956,358.099029302071,358.099029302071,358.099029302071,-1699.1829658704871,-1699.1829658704871,-1699.1829658704871,0.0,0.0,0.0,640.9648229950176
190,2011-07-19,123.59089599022013,-2993.9948107241125,2688.354850874645,123.59089599022013,123.59089599022013,-369.49127965602247,-369.49127965602247,-369.49127965602247,701.9639963813261,701.9639963813261,701.9639963813261,416.62840734897594,416.62840734897594,416.62840734897594,515.5202245075756,515.5202245075756,515.5202245075756,-2003.6039078939,-2003.6039078939,-2003.6039078939,0.0,0.0,0.0,-245.90038366580234
191,2011-07-20,123.93110699652819,-2021.1147910906288,3506.9389834543927,123.93110699652819,123.93110699652819,718.5326218388769,718.5326218388769,718.5326218388769,701.9639963813261,701.9639963813261,701.9639963813261,439.1360408658508,439.1360408658508,439.1360408658508,530.644014239333,530.644014239333,530.644014239333,-953.2114296476327,-953.2114296476327,-953.2114296476327,0.0,0.0,0.0,842.4637288354052
192,2011-07-21,124.27131800283625,-2235.4851077794333,3527.613600769198,124.27131800283625,124.27131800283625,541.3900884371002,541.3900884371002,541.3900884371002,701.9639963813261,701.9639963813261,701.9639963813261,-105.04912429332298,-105.04912429332298,-105.04912429332298,703.8918554567634,703.8918554567634,703.8918554567634,-759.4166391076664,-759.4166391076664,-759.4166391076664,0.0,0.0,0.0,665.6614064399364
193,2011-07-22,124.6115290091443,-1548.2454939182217,4251.7526568756275,124.6115290091443,124.6115290091443,1143.1158762708862,1143.1158762708862,1143.1158762708862,701.9639963813261,701.9639963813261,701.9639963813261,391.7645073638957,391.7645073638957,391.7645073638957,1018.3161462032874,1018.3161462032874,1018.3161462032874,-968.9287736776239,-968.9287736776239,-968.9287736776239,0.0,0.0,0.0,1267.7274052800306
